beta_manual,beta_acclka,sigma_z_manual,sigma_z_acclka,lambda_manual,lambda_acclka,gamma_manual__1,gamma_Z_manual__3,gamma_Z_manual__4,gamma_Z_manual__10,gamma_Z_manual__11,gamma_Z_manual__13,gamma_Z_manual__14,gamma_Z_manual__17,gamma_Z_acclka__2,gamma_Z_acclka__3,gamma_Z_acclka__5,gamma_Z_acclka__6,gamma_Z_acclka__7,gamma_Z_acclka__8,gamma_Z_acclka__9,gamma_Z_acclka__11,gamma_Z_acclka__12,gamma_Z_acclka__14,gamma_Z_acclka__15,gamma_Z_acclka__16
7.39005,8.55774,2.78651,1.62120,1.63888,1.44250,1.12839,-0.99814,-7.27883,-3.68160,1.50371,-0.79226,-2.07764,1.15690,1.65145,-3.41622,-2.42637,-0.07016,-0.94573,3.19199,-2.29075,0.75854,-1.73019,0.22549,0.70272,0.31006
4.80458,3.49985,1.86255,0.46257,1.61429,1.44853,1.14544,0.45687,-4.82340,3.33717,0.03579,-1.93489,-2.03987,2.63813,-0.03517,-0.41749,0.06895,-0.13458,-0.41626,1.18539,0.09424,-0.59422,-0.30530,-0.12192,0.85470,-1.22392
2.88137,8.14660,1.72358,0.54587,1.63975,1.47899,0.28760,0.75282,-3.59086,-2.84982,0.65012,0.08286,1.99371,-1.22894,0.16803,0.55888,0.16882,0.21878,0.51737,-1.37071,-0.14626,0.73397,0.27327,-0.05540,-1.00923,1.41323
1.49993,5.84525,0.66727,0.09277,1.64757,1.45672,1.04535,-0.23880,-1.47527,0.46127,-0.27023,0.49993,-0.26300,0.65112,-0.03304,-0.12973,0.00747,-0.06121,-0.09220,0.25817,0.01983,-0.11133,0.04151,0.08451,0.18182,-0.23882
2.00512,9.46056,1.48271,1.83311,1.56903,1.45005,1.64648,-0.41832,-1.95690,-0.96456,-1.13066,0.95717,0.93523,-1.74301,2.17467,2.53186,2.37384,-1.10841,0.01659,-2.24060,-1.33742,2.83754,-2.55701,-1.98198,-0.52561,-1.06208
1.99254,3.87353,0.76620,0.05907,1.63830,1.46500,-0.10103,0.65373,-2.07437,0.39874,-0.79786,0.79379,0.26440,2.04171,-0.01876,-0.00548,-0.03268,-0.06335,-0.11421,-0.08697,0.07013,-0.01004,-0.09613,0.01526,-0.06145,-0.02137
2.31132,3.54364,0.71069,0.21634,1.61110,1.44830,-0.20095,0.79893,-2.08255,0.91244,-1.42058,0.94996,-0.31040,1.41328,0.05842,-0.18202,0.00391,0.02613,-0.38320,-0.20203,0.00987,-0.19509,-0.45640,0.19250,0.00212,0.03645
2.35862,7.28396,0.78118,0.30880,1.76804,1.46761,-0.78246,1.29952,-2.29306,0.48499,-1.41192,0.75159,-0.98114,0.76614,-0.06667,0.13586,-0.03489,-0.11915,-0.22044,-0.07681,0.06299,-0.05248,-0.35423,0.07251,-0.00216,-0.20511
2.04025,7.57729,0.52650,0.50691,1.62225,1.48625,0.57796,-1.33844,-1.98540,1.06094,-1.00551,0.88502,0.14444,-0.02723,-0.43591,-0.01493,-0.19462,0.24568,0.09254,-0.01832,0.36300,0.53724,-0.03416,-0.09345,-0.90716,0.36989
2.19945,2.96807,0.68600,0.26331,1.60046,1.45398,0.05509,0.05325,-1.87476,0.38916,0.10818,0.91520,0.27753,0.24213,-0.32947,0.00672,0.32964,-0.19413,0.19207,-0.05709,0.18309,-0.30848,-0.21377,-0.14516,-0.05234,-0.09809
2.61649,6.83741,1.62443,0.43367,1.66515,1.49443,0.62260,-0.18634,-1.86165,-1.14844,-1.66100,-0.74649,-0.57620,-1.27128,0.49116,0.08250,-0.67403,-0.03248,-0.00168,-0.44992,-0.48579,0.22407,0.56487,0.02639,0.07450,0.69637
2.35711,5.04039,1.27422,0.46318,1.66639,1.50385,0.41315,-0.74274,-1.67534,-0.49086,-1.16677,-0.22415,-0.98428,-1.72937,0.59529,0.03816,-0.61171,0.10167,0.05262,-0.52647,-0.31857,0.16152,0.26296,0.18281,-0.20340,0.78774
2.34659,2.54811,1.40600,0.30574,1.69459,1.48952,0.33133,-1.20911,-2.58256,-0.70881,-1.03195,0.68152,-0.69552,-0.10072,0.08052,0.05387,-0.30320,-0.32386,-0.19787,0.06529,-0.09008,0.11443,0.06159,0.23361,0.58274,0.07789
2.52992,8.27069,1.41241,0.11083,1.65676,1.44709,0.64457,2.48988,-2.55772,-0.61760,-0.14697,3.83400,0.50672,-0.94361,0.06963,-0.02024,0.07171,0.07331,0.08194,0.05101,-0.11970,-0.07239,0.08315,-0.00044,-0.20311,-0.06046
1.73876,2.87430,1.47664,0.16454,1.48126,1.45211,0.34829,-2.39761,-2.03133,0.33038,-1.03408,0.31362,2.56954,1.02309,0.00195,-0.01801,0.02533,-0.13672,-0.08476,0.20608,0.21959,0.23156,0.01951,0.09846,0.09658,0.08366
1.78522,6.34736,0.93252,0.90552,1.53120,1.48230,0.15109,0.63505,-1.52811,-1.44617,-0.61219,0.02264,-0.20872,0.93556,-0.56407,1.15107,0.38355,-0.81787,0.75813,2.43878,0.30996,0.71332,1.08628,-1.21527,0.61305,0.01898
1.44712,12.62332,1.63124,1.07600,1.81982,1.49837,2.00972,0.11511,-2.02326,3.02759,-0.14231,0.44433,1.29446,-1.29258,-0.02445,-1.01830,-0.83486,-0.29768,-0.47281,-1.71261,-0.02628,-0.56638,0.70917,1.88325,-1.35608,-1.65848
2.02801,9.29119,1.46615,0.93842,1.69898,1.44933,-0.79171,1.03779,-2.56995,2.16688,1.59048,-0.41239,1.84937,0.09744,1.02920,0.52112,-1.00459,-0.27338,1.43799,-1.38989,-1.23426,0.64382,0.37445,1.71668,0.73941,0.84346
2.67371,1.80101,2.15901,0.74142,1.69586,1.42840,1.07518,4.15399,-3.07950,4.59767,0.23940,-0.20088,3.88330,-1.72196,0.71228,-0.22821,-0.77065,0.63172,0.49713,-0.94545,-0.16692,0.90790,-0.05431,0.73023,0.06646,0.17752
1.14843,10.09137,1.19515,0.51373,1.51018,1.48913,1.09218,-0.31803,-1.26719,-0.25037,-0.27208,0.11527,0.16716,0.64692,-0.42548,-0.37788,-0.14517,-0.36464,-0.25186,0.16206,-0.06645,0.31891,-0.14706,0.12873,0.58650,-0.16589
1.86074,4.38327,1.79445,1.59738,1.64525,1.47077,0.38106,-1.39900,-1.88174,-0.63633,2.20148,-1.14598,0.47975,0.88805,-0.30747,0.04147,-0.20923,-3.60161,0.39387,0.68197,-1.91684,2.19648,0.50283,1.07041,1.96002,-0.40551
1.22702,5.88637,0.78695,0.71852,1.66152,1.46490,0.09774,0.53134,-1.52368,-0.66878,0.82016,-0.57755,-0.12450,0.93657,0.87590,-0.45967,-1.04644,0.05870,0.62659,-0.61347,-0.36673,1.27109,-0.43483,0.13827,0.20325,-0.25363
2.20364,5.28641,2.51384,0.91074,1.60428,1.44893,4.99579,-2.20279,-2.80612,2.10342,0.54144,2.80731,1.13548,-0.88675,-0.45194,-0.67416,2.75878,0.89701,-0.72169,0.40057,0.56781,-1.91652,0.05844,-0.09252,0.00607,-0.18901
2.03492,4.36272,1.26542,0.80020,1.69307,1.52014,0.89913,-0.02855,-2.47520,-1.04698,-0.70725,-0.88004,0.48975,0.13471,-0.26279,0.40403,-1.63673,-0.27896,-0.11126,0.53734,1.10659,0.73410,0.41319,1.39501,-0.04769,-1.31924
2.04974,5.60794,1.37311,1.01543,1.59798,1.40827,0.70397,-0.16049,-2.53182,1.36722,0.06513,0.77814,0.15021,0.07730,0.15878,-0.44501,1.46561,-0.08125,-0.30915,-0.37968,-1.73679,-0.73199,-0.51949,-0.94395,-0.03857,0.93891
1.36062,3.14976,1.19573,0.97581,1.77438,1.53313,0.89507,1.14461,-1.66633,0.30632,-0.87386,-0.13032,1.46383,-0.39696,-0.22701,0.24841,-1.28236,-0.95551,1.17224,0.02803,0.73767,0.26450,0.66271,0.59405,-0.21107,-0.79368
1.14085,5.95784,1.17214,0.76218,1.61432,1.41172,1.18599,-1.41865,-1.34468,-0.86048,1.34739,0.37144,-0.12449,0.76224,0.79545,-0.46693,1.10680,-0.15311,-0.03273,0.56962,0.97278,-0.32111,0.59723,-0.78625,1.36135,-0.25978
1.33470,5.92637,2.06805,0.62006,1.68975,1.46461,3.47539,1.60506,-1.99270,1.60896,0.29128,1.60792,2.33813,1.14064,-0.05778,-0.45289,0.69724,-0.05597,1.26622,-0.13711,-0.33964,0.36696,0.23668,-0.32875,0.48060,0.44843
1.12912,3.66817,1.65334,0.73313,1.53877,1.43079,0.78495,-0.39709,-1.21485,1.00636,2.80616,-0.93338,0.92328,0.70038,-1.15552,-0.00608,0.13428,-0.89674,1.04052,0.44498,-0.97551,0.30014,-0.94647,0.67452,0.89571,-0.74685
0.45141,4.10896,2.61386,0.33256,1.68656,1.50218,4.25157,1.57026,-0.88730,0.94934,0.67216,3.10300,2.69126,1.80706,0.29208,0.07117,-0.13240,-0.07805,0.12439,0.03287,0.55080,-0.49826,-0.21590,0.73192,-0.00891,-0.06090
1.65395,6.88727,0.85902,0.29595,1.63857,1.44671,0.11689,-0.66039,-2.29018,-0.99450,0.00694,-1.01036,1.06274,2.05907,-0.36931,0.06606,0.05243,-0.03449,-0.28127,0.26807,-0.37804,0.29470,0.60028,-0.46686,0.09197,0.14974
0.70014,3.43800,1.09806,0.29502,1.66922,1.48611,2.63343,0.81133,0.12515,0.69780,0.61039,0.74094,0.51790,-0.06498,0.39875,-0.06619,-0.08032,-0.24517,0.07614,-0.35823,0.36687,-0.27130,-0.11258,0.45893,0.04525,-0.18568
0.81072,3.17700,2.20251,0.54773,1.72567,1.51429,0.58194,-0.59665,-0.40767,3.46463,0.58492,0.93823,3.81126,2.53425,0.78115,0.18651,-0.55862,0.29930,0.25204,-0.25941,0.46753,-0.23803,0.48233,0.79881,-0.31553,-0.01982
2.49091,5.28600,0.68344,0.31567,1.53576,1.42716,0.83733,0.15815,-2.49509,-1.24883,-0.41967,0.77316,-0.47571,-0.72015,-0.46804,-0.07960,0.30337,-0.08116,0.02812,0.41464,-0.10068,0.18231,-0.02391,-0.36033,0.50354,0.06378
2.58876,7.78369,1.09879,0.80387,1.63819,1.45985,1.43728,0.98282,-2.45848,-1.26603,-0.57010,0.78809,-1.31492,-1.26670,0.85014,1.11581,2.19289,-0.14368,-0.63522,0.01846,-0.97086,-0.47147,-0.81634,-0.60205,0.64664,-0.58571
1.43902,3.64029,1.21252,0.90451,1.61296,1.47629,-0.65149,-0.75330,-2.00716,-0.03993,0.23110,-0.39635,1.78376,0.80042,-0.69291,-2.16310,-1.73029,-0.12695,0.18458,-0.99605,0.60731,-1.33457,0.90403,0.70790,0.38327,0.12344
3.52300,2.76693,1.88927,0.28737,1.57292,1.49183,1.16771,-1.34082,-2.60198,-0.55992,0.62462,-0.01702,4.25499,0.17370,-0.08037,-0.63290,-0.47187,-0.36644,-0.03667,-0.31627,0.14916,0.06131,0.44317,0.31589,0.19563,0.00605
1.99587,4.87669,1.13442,1.41778,1.64299,1.51206,-0.27353,-0.84221,-1.50770,-1.69163,-1.68904,1.37390,3.05643,-0.92756,0.90530,0.80858,1.84853,-1.29990,2.00940,2.05846,1.59578,-2.10872,0.89947,0.50334,-0.89479,1.77734
1.63945,4.03145,0.84159,0.16908,1.76907,1.44845,0.33042,-1.22733,-1.90959,-0.21520,-0.05830,1.04616,0.18418,0.41868,-0.05380,0.16289,0.00732,-0.18411,0.16190,0.06851,0.02320,-0.22928,0.18002,-0.15901,0.09714,0.12449
2.74861,5.95840,2.01087,0.15747,1.56992,1.49790,0.48142,5.06983,-3.22162,5.28991,-0.28434,-2.57506,-0.18254,-0.43445,-0.01315,-0.09907,-0.06657,0.10768,-0.14638,-0.08908,0.01483,0.10363,-0.04142,0.13865,-0.12227,-0.05058
2.89248,4.07803,1.89072,0.75839,1.72509,1.43204,1.17513,1.53496,-3.28489,1.73860,2.33953,0.02127,-0.88514,-1.05613,-0.32604,-0.28702,0.29140,0.19071,-1.21190,0.51150,-0.34105,0.81215,-0.68789,-0.68106,-0.82093,0.05127
5.44043,6.68927,1.94871,0.24262,1.71561,1.49062,-0.36162,-0.79508,-5.89699,-0.62438,-0.55679,0.87560,0.23653,-0.59667,-0.04743,0.02154,0.22032,0.13222,0.23388,0.27179,0.06939,-0.09757,-0.12397,-0.12782,0.11688,-0.19954
4.72068,8.46742,2.12014,1.28348,1.59821,1.47876,0.35305,-3.48845,-5.04536,1.09681,-1.92847,3.37161,-1.96031,0.37046,-1.89071,-0.79527,0.52544,-1.42816,-0.24047,0.65648,1.35290,0.65650,-1.52130,-0.78050,0.12855,-0.36107
3.42028,6.60733,2.18730,0.60146,1.54797,1.44961,-1.19595,2.10368,-3.30360,-0.60980,-0.90123,0.08646,1.14482,1.81190,-0.15092,-0.08377,0.05683,-0.12473,0.71503,0.06495,-0.41677,0.02286,-0.96865,-0.72523,0.01112,-0.95630
4.57675,4.87705,2.33475,0.49680,1.62369,1.48092,1.42726,-5.02392,-4.98585,-2.49620,1.87472,1.42896,-1.16764,-0.98144,-0.74508,1.69072,0.11472,0.53545,0.39735,-0.50137,0.39708,-1.05760,-0.57362,-0.04012,0.49709,-0.53371
4.17726,4.72222,1.95843,0.93556,1.62756,1.44025,3.35265,-1.71476,-4.52681,-1.83186,1.36251,1.08068,-2.80550,0.85449,-0.92793,1.89267,0.33084,1.31690,0.42532,-0.13424,0.72647,-0.74060,-0.60428,-0.47440,-0.30283,-1.15428
0.62419,6.43781,1.21764,0.17322,1.68704,1.48764,0.28070,1.04317,-0.68105,-0.01845,0.47506,-0.62344,2.36000,0.04389,0.17879,-0.35780,-0.05073,-0.24381,0.02289,0.02731,-0.05196,0.14715,0.09524,0.01542,0.01396,0.21904
1.47528,9.47190,1.10202,0.62260,1.58556,1.42408,1.93320,1.23462,-1.75002,-0.08680,2.13679,0.86427,0.94964,0.40152,-1.07525,0.84286,0.15104,0.47928,0.28009,-0.04678,0.26216,-0.51128,-0.54594,0.17457,0.52093,-0.80810
0.71750,8.89204,0.84581,0.33691,1.62903,1.46193,1.31995,0.10784,-1.06298,0.16062,1.46545,0.20773,-0.17132,0.03308,-0.58093,0.22049,0.05119,0.04606,0.29462,0.07557,-0.28081,-0.08061,-0.23890,0.08819,0.36006,-0.29171
1.16854,4.18522,1.14649,0.15253,1.70138,1.45478,1.18358,-0.31204,-0.95400,-0.80157,-0.66718,0.19473,1.59307,0.79235,0.25520,-0.14984,-0.13723,0.09308,0.00177,-0.04454,0.10405,0.07895,0.23522,-0.22846,-0.17552,0.03022
0.69985,3.99107,0.98957,0.55545,1.63342,1.45847,1.33485,-0.25926,-0.83856,0.43345,-0.00993,0.13701,1.79991,0.23827,0.21932,-0.48542,-0.18888,0.06276,-0.68740,0.28768,0.08729,-0.83828,0.92728,-0.27723,-1.43707,0.03835
0.70836,5.55336,1.05242,0.54015,1.61581,1.45980,1.17413,-0.38351,-0.96979,0.40438,0.00100,0.28979,1.19112,0.42652,0.31481,-0.20112,-0.22847,-0.00276,-0.80562,0.14134,-0.24371,-0.80700,1.17841,-0.17190,-1.29040,0.20794
1.49864,5.24644,1.93355,1.60695,1.71370,1.46550,2.33590,1.45019,-1.71949,0.06370,0.82098,-1.14679,-0.11505,0.73907,0.17811,0.15809,-0.06360,0.40825,2.38945,1.57234,-0.79983,2.21166,-3.28756,1.90694,-0.05402,-1.89829
1.93327,12.71946,1.14696,0.49447,1.62894,1.46054,0.05510,0.64562,-2.09766,-1.12207,1.59240,-0.08188,1.21696,0.24682,0.45004,0.10375,0.18142,-0.61639,-0.30971,-0.03659,-0.49773,-0.82543,0.11504,0.03253,0.19692,-0.02161
1.48033,3.22901,1.10861,0.58223,1.71451,1.46326,1.94468,-0.64926,-1.94850,1.21265,-0.16999,-1.07139,-0.16463,0.79303,-0.56998,-0.08776,0.01663,0.34541,0.75313,0.07897,0.11518,0.85565,-0.34088,0.39337,-0.40775,-0.23989
1.61294,6.95191,1.34368,1.41669,1.68847,1.43235,-0.35730,-1.27281,-1.88415,2.25704,-1.29615,-1.49203,2.33029,0.29094,0.86505,4.77683,-2.06794,-0.54808,1.39612,-0.68557,-0.02558,1.22260,0.02258,1.13521,0.18031,-0.35569
2.37253,3.00396,2.75304,0.97155,1.83130,1.45809,2.10045,-0.92317,-2.75728,-1.21753,-0.30821,-0.37656,2.82052,-1.28070,0.66332,1.47605,-0.76242,-1.47859,-0.40136,-0.10275,-0.62667,0.30359,-0.23480,1.20264,0.36935,-1.12610
1.48478,6.97621,0.75469,0.83106,1.56033,1.46291,1.14381,0.42270,-1.89107,-0.41406,0.74989,-0.29744,0.17941,1.24066,-0.78540,-0.54551,0.75399,1.31279,0.34508,0.20329,0.37936,-0.59947,0.63662,-0.79446,-0.29081,0.91513
0.87491,3.75452,0.38324,0.86186,1.84551,1.47574,0.29206,0.18134,-1.21044,-0.07958,-0.18110,-0.28693,0.17138,0.54985,1.76870,0.37307,-0.50781,-1.63519,-0.40746,-0.00078,-0.02017,-0.92692,-1.23497,0.46945,-0.02263,-0.57011
2.16168,4.05114,1.04323,1.41558,1.61383,1.55198,0.04690,-2.38602,-2.30603,0.10112,-1.22735,-0.27460,0.33402,1.05734,-1.66746,0.82803,0.32056,-2.47442,0.74382,1.07527,1.53010,0.24582,0.35172,-0.98279,-1.01795,-0.63145
1.31144,2.76050,0.83707,0.09765,1.65328,1.50393,0.28734,-0.11142,-1.82846,0.51440,-0.57863,0.43410,1.33393,-0.41048,0.02706,-0.01449,-0.09280,-0.15396,0.08095,-0.08022,-0.00102,-0.10097,0.02326,-0.06549,-0.04002,0.18105
1.44231,2.62766,0.93626,0.06162,1.69038,1.49883,0.29912,0.06337,-1.67081,0.33649,0.02254,0.18124,1.05194,0.27409,0.01936,-0.01981,-0.04794,-0.11754,0.06156,0.01298,-0.00960,-0.09297,0.05140,-0.05067,-0.01118,0.12091
0.30499,8.15243,0.81480,2.79968,1.73963,1.47002,1.46754,0.16904,-0.36539,0.21755,0.37205,-0.68157,1.42218,1.71144,-0.60345,2.23914,-2.85559,5.64044,-0.25835,0.84329,-2.22584,2.57996,6.13044,2.06813,-0.24197,-1.37006
0.27539,6.49507,0.85980,0.52418,1.73475,1.48020,1.10150,0.21841,-0.83740,0.06384,0.03987,-0.73096,1.40713,1.36921,0.01007,-0.04475,0.11491,0.25896,-0.24172,0.21509,-0.38349,1.25871,0.68961,0.58268,0.03269,-0.43146
0.94016,3.64218,1.13194,0.72120,1.63788,1.45902,1.07788,-1.57628,-1.45620,-0.19984,-0.55086,-0.78663,-0.26376,0.83218,-0.11288,0.44488,0.25713,-1.11746,1.49479,-0.21399,-1.65589,0.92070,1.37944,-0.25710,-0.01504,-0.99329
3.16885,9.55713,2.16238,1.16902,1.67060,1.47015,3.67896,3.49635,-3.39348,-2.85103,1.13747,3.40814,3.16126,-0.78912,0.23175,-0.76021,-0.53480,2.27299,-2.03688,-0.07232,2.69568,-1.48162,-0.14095,0.37432,0.09252,1.98416
0.95536,3.14135,1.09601,0.12952,1.67389,1.45228,0.86321,-0.84335,-0.51000,1.37111,-0.17709,-0.99620,0.32865,1.03623,0.03114,0.11582,0.01381,-0.10486,0.23532,0.04522,-0.10515,0.01997,0.24926,0.08261,-0.06726,-0.06106
0.39750,6.26281,1.06315,0.07420,1.57846,1.48938,0.57389,0.27628,-0.92616,2.07199,0.30959,-0.26118,0.46701,0.80772,0.03178,-0.01314,-0.05568,-0.03930,0.14269,0.05671,-0.01706,-0.03033,0.12138,0.00743,-0.01081,-0.09965
2.92508,6.07073,1.20289,0.35105,1.67373,1.44423,0.97791,-0.28286,-2.35527,-2.36269,0.10798,0.33920,0.19345,1.73558,-0.29703,0.02192,0.28890,0.14239,-0.31112,-0.10617,0.20838,0.06855,-0.38743,0.09522,0.15229,0.46117
1.14970,5.59024,1.03578,1.39896,1.65447,1.48408,0.50095,0.40755,-1.42525,3.05719,-0.52942,0.89511,0.02463,-0.38039,0.81258,-0.91290,-0.42873,2.37651,-0.08891,-0.89464,0.94934,-1.21717,1.34041,0.33188,-0.45709,-2.18978
2.25795,8.38774,2.26586,1.01025,1.62562,1.49264,2.41278,-0.62999,-2.50315,5.79590,-0.39251,0.01666,-0.18165,1.19097,0.42000,-1.03505,-0.25500,1.09749,-0.33451,-0.93654,1.05476,-0.28789,0.30650,0.50924,-0.68924,-1.19099
0.96223,7.55171,1.63438,0.15913,1.58335,1.40119,3.94172,-0.07310,-1.28386,0.52415,3.76369,2.52994,3.00068,1.46843,0.02142,-0.14486,-0.14584,-0.01822,-0.07122,0.07269,-0.12278,-0.13331,-0.46105,-0.04208,-0.16849,0.20246
2.58179,4.92301,1.54139,0.98461,1.74395,1.53575,-0.06464,0.13112,-3.15469,-1.73460,-2.69317,-1.98178,0.99590,-0.89855,-0.11998,0.90306,0.89927,-0.18007,0.53910,-0.53762,1.30096,0.80052,2.31872,0.54148,1.26600,-1.22276
2.58360,4.48035,1.65503,0.72540,1.63349,1.51366,0.98218,0.68721,-2.76507,-2.24916,-0.73680,-1.28869,2.90293,0.38426,0.67836,0.25985,0.14432,0.57206,0.36873,-0.35508,1.61344,-0.29320,0.47669,-0.23918,0.31362,-0.43569
0.72812,4.37393,1.21110,1.15624,1.73999,1.44728,1.22055,-0.63030,-1.22070,0.95591,-0.21162,-0.23641,0.04207,-0.33062,0.58942,-1.94622,-0.31941,1.37313,-0.79389,-0.24441,-1.02504,0.47585,-0.77442,-0.35458,0.29666,-1.24004
1.55779,5.60458,1.62275,1.34407,1.57875,1.47120,1.38226,0.85517,-2.14972,-1.06994,0.94350,-0.69917,1.83242,2.07004,-0.38270,2.06881,-0.21178,-1.74644,1.39199,0.52424,2.25189,-0.63637,-1.04177,1.39331,-1.04413,2.26160
-0.19941,3.20174,1.92215,0.62359,1.67725,1.47307,2.25864,2.90937,-0.23014,1.53927,2.48496,0.90327,0.96678,1.99489,-0.38695,-0.47116,-0.02019,0.65795,0.24698,-0.79473,0.50127,-0.74869,-0.62414,-0.19107,-0.09117,-0.81432
2.03873,6.58542,2.10895,1.08136,1.59593,1.46836,1.46359,-1.69326,-2.64884,-0.90550,2.37200,-0.16480,1.33480,-0.63400,-0.83994,0.30555,-0.29615,1.08795,1.10630,-0.74103,-1.58754,1.22282,0.63997,-0.77837,2.02341,0.20428
0.48651,4.60351,1.44579,1.00617,1.67020,1.48239,1.21096,1.28306,-0.54593,1.03001,3.51999,-0.46842,1.48492,1.08778,0.78296,-0.51773,1.06257,-2.58401,-0.52034,-0.99699,1.59927,-0.08572,1.22301,-0.96802,-0.69415,-0.45014
1.25681,7.49595,1.30471,0.06093,1.65956,1.46419,1.53763,1.56059,-1.77521,-0.55179,1.41671,-0.98276,0.13157,2.12914,-0.04942,-0.07812,0.03831,0.09949,-0.00310,-0.05497,0.07152,0.04236,0.04229,-0.04989,0.08342,-0.00795
1.11353,9.99294,1.31015,1.28279,1.65040,1.47248,0.85748,-1.09191,-1.09591,-0.05396,-0.55076,0.25576,1.30870,-0.54059,-0.31987,0.61249,-0.94092,-2.77609,2.39842,-0.66903,0.66834,0.22939,-0.59353,-1.17096,0.53362,-0.49358
2.15416,2.95249,0.98252,0.65662,1.60943,1.46595,0.24876,1.60030,-2.09812,1.07454,0.07207,-0.22297,0.21959,1.38098,-1.02895,0.30950,1.47934,0.66238,-0.62268,0.49520,1.68773,0.67296,-1.02118,-0.07333,-1.14113,-0.40289
1.90251,11.20919,1.53250,1.26729,1.56321,1.46587,1.43808,-1.93078,-2.31558,-0.21294,2.90408,-0.52026,0.14138,0.67340,2.54440,-0.94454,-2.17871,-0.71690,-0.03753,0.58710,-1.70506,-1.25596,0.95545,0.93812,1.07775,0.85600
1.03398,3.37772,1.81710,0.75734,1.76258,1.48478,0.95993,2.29996,-1.43363,-0.54394,-0.86313,-0.57789,3.66369,0.03899,-0.88789,-0.27690,-0.80827,1.36342,1.05152,0.52568,0.29787,0.49595,-0.58996,-0.14772,-0.07869,0.12116
2.62141,5.05570,1.12582,0.69292,1.61029,1.46216,0.82144,-1.43208,-3.10624,-1.24681,0.50710,0.15142,-1.67867,0.88940,0.90097,0.13024,0.74459,-0.68568,-0.34826,0.39113,-0.40296,-0.57920,0.51905,0.69255,-0.66490,-0.08797
1.38932,9.83401,0.85797,0.65073,1.72147,1.46194,0.13798,1.04072,-1.62360,0.88600,-0.56899,0.56866,1.69374,-0.84286,-0.81750,-0.12844,-0.80966,0.65009,0.64691,-0.53763,0.26848,0.48999,-0.34690,0.00020,0.60737,0.02974
2.53078,4.41268,1.96262,0.20705,1.57733,1.46196,1.44372,-2.44398,-2.70166,-1.75673,0.12245,-0.45416,-1.83165,2.20115,0.21502,0.08767,0.28319,-0.19877,-0.40067,0.17495,-0.04587,-0.11979,0.02300,0.04924,-0.18031,-0.00896
2.11542,4.27476,1.51774,0.48347,1.65914,1.48198,-0.55974,-0.81469,-2.52704,-0.28794,-1.92458,0.68839,1.53415,0.57697,0.33859,-0.97316,0.47977,0.11874,-0.47792,0.39750,-0.55232,-0.12145,-0.62037,1.11680,-0.10170,-0.26572
1.63464,3.94171,1.43346,0.74764,1.69228,1.44171,2.95507,0.23176,-1.99769,-0.91772,2.14485,2.58576,-0.06884,-0.65391,-0.34991,0.62419,-0.16658,0.42035,1.73872,0.54275,1.27181,-0.78059,0.27938,-1.03266,0.70026,-0.33304
1.44552,5.92701,0.65609,0.96451,1.59133,1.48545,0.25887,0.61264,-1.65795,-0.59700,-0.05594,-0.11754,0.74020,-0.08478,0.20956,-0.16632,-0.27575,1.58806,0.65541,0.22849,0.10610,-0.18070,0.40734,-0.39102,-1.07132,-0.79887
1.96427,3.06884,1.08419,1.18010,1.68318,1.46613,0.71456,-1.22512,-2.21973,-0.69465,1.61536,0.77422,0.36782,0.98281,2.10985,-0.11049,-1.43117,1.51920,1.12588,1.28398,0.28340,-0.34469,0.57880,0.22271,-1.28864,-0.95221
1.07265,11.14159,2.31151,0.91610,1.61778,1.46325,3.07421,3.93487,-1.50974,0.68261,-0.34213,-1.44943,1.04251,-0.35448,-1.40346,-0.18927,1.30367,-0.98699,-0.17178,-0.47187,-0.28410,0.36599,1.05121,0.66096,0.59882,1.46013
3.01476,8.85769,2.62058,1.01459,1.76454,1.44982,3.39233,3.04013,-3.17411,1.24008,-0.87085,0.63751,1.08313,-0.66555,-1.56384,-0.41329,-0.17654,-0.41444,-0.21062,-0.88675,-0.59813,-0.74458,1.09033,0.70708,1.50034,0.78080
1.72484,4.75238,1.08384,0.20477,1.65299,1.42848,2.21797,0.54369,-1.92998,0.67616,-1.19456,1.50360,0.81655,0.14358,-0.09975,-0.03940,-0.05637,0.08342,0.20398,-0.06753,0.07248,0.05126,0.03991,0.09436,0.14431,0.17985
0.95082,7.83938,2.36996,1.51817,1.62188,1.48025,0.96023,0.53440,-1.00932,-0.02635,6.05600,-1.26072,0.65924,0.88947,-0.14521,0.37906,1.50927,-1.38420,-2.32060,1.45984,-0.97007,0.69317,3.66153,-0.19879,-0.97997,-2.63548
2.47857,11.42377,1.32920,0.26576,1.62082,1.43638,0.89052,0.22141,-2.49414,-0.17916,-2.15310,0.59939,3.55886,-0.74092,-0.30185,-0.38791,-0.09340,-0.19566,0.08089,0.03678,0.25021,-0.11633,-0.31722,-0.21972,-0.63328,0.16313
3.99392,3.18135,1.74946,0.93644,1.59562,1.46917,0.88457,1.08825,-4.02282,-1.74786,0.16664,2.06255,4.79971,-0.37641,-1.24147,0.00920,0.43776,-0.84411,-0.05082,-1.26147,0.41262,0.87985,-0.15128,-2.11957,-0.93626,1.04821
1.51363,13.84113,0.85229,0.25122,1.72280,1.47278,-0.35045,0.55991,-2.02948,-1.14197,-0.40874,-0.03439,0.29261,0.49401,-0.16254,-0.06082,-0.25606,0.06231,-0.08993,0.24981,0.08432,-0.17444,0.01497,-0.07330,0.09862,-0.08700
